Mã KH,LSX,PI,Mô tả Sản Phẩm,LOẠI ĐÁ,Kích thước ,L,L2,W,W2,H,H2,CÁCH GIA CÔNG,KHU VỰC,ỨNG DỤNG,Đơn giá,usd_pc,usd_m2,usd_m3,usd_ton,Pcs
,,,,,,,0.0,,0.0,,0.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
X26,150720(15/A-X269/20),15/A-X269/20 (order 1001543),Đá bazan cubic Chẻ tay tự nhiên,BAZAN XÁM,999,9,0.0,9.0,0.0,9.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,24.75 usd/m2,0.200475,24.75,275,115.3039832,7986.0
X26,150720(15/A-X269/20),15/A-X269/20 (order 1001543),Đá bazan cubic Chẻ tay tự nhiên,BAZAN XÁM,161616,16,0.0,16.0,0.0,16.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,39.20 usd/m2,1.00352,39.2,245,108.7680355,1440.0
X19,hàng tự fill up ,,Đá cây bazan Đốt chải tất cả các mặt,BAZAN XÁM,75258,75,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,1.0,PALISADE,11.850 usd/pc,11.85,63.2,790,292.5925926,56.0
X19,140720 (10/A-X19/20),TAH 1020/APNN,Đá cây bazan Đốt chải tất cả các mặt,BAZAN XÁM,100258,100,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,1.0,PALISADE,15.800 usd/pc,15.8,63.2,790,292.5925926,1000.0
X19,140720 (10/A-X19/20),TAH 1020/APNN,Đá cây bazan Đốt chải tất cả các mặt,BAZAN XÁM,125258,125,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT,1.0,PALISADE,20.250 usd/pc,20.25,64.8,810,300,396.0
X19,140720 (10/A-X19/20),TAH 1020/APNN,"Đá bậc thang Bazan 
Đốt chải 6 mặt",BAZAN XÁM,1003016,100,0.0,30.0,0.0,16.0,0.0,ĐỐT XỊT,1.0,BLOCK_STEP,36.480 usd/pc,36.48,121.6,760,281.4814815,207.0
X19,140720 (10/A-X19/20),TAH 1020/APNN,"Đá bậc thang Bazan 
Đốt chải 6 mặt",BAZAN XÁM,1253016,125,0.0,30.0,0.0,16.0,0.0,ĐỐT XỊT,1.0,BLOCK_STEP,47.100 usd/pc,47.1,125.6,785,290.7407407,168.0
X19,140720 (10/A-X19/20),TAH 1020/APNN,"Đá bậc thang Bazan 
Đốt chải 6 mặt",BAZAN XÁM,1503016,150,0.0,30.0,0.0,16.0,0.0,ĐỐT XỊT,1.0,BLOCK_STEP,58.320 usd/pc,58.32,129.6,810,300,138.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- quay mẻ chất lượng cao.,BLUESTONE,15152.5,15,0.0,15.0,0.0,2.5,0.0,QUAY MẺ,1.0,TILE,,0.2205,9.8,392,145.1851852,50400.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- quay mẻ chất lượng cao.,BLUESTONE,20202.5,20,0.0,20.0,0.0,2.5,0.0,QUAY MẺ,1.0,TILE,,0.392,9.8,392,145.1851852,50400.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- quay mẻ chất lượng cao.,BLUESTONE,30302.5,30,0.0,30.0,0.0,2.5,0.0,QUAY MẺ,1.0,TILE,,1.044,11.6,464,171.8518519,4480.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- quay mẻ chất lượng cao.,BLUESTONE,2055,20,0.0,5.0,0.0,5.0,0.0,QUAY MẺ,1.0,PAVING,,0.168,16.8,336,124.4444444,100800.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- quay mẻ chất lượng cao.,BLUESTONE,15155,15,0.0,15.0,0.0,5.0,0.0,QUAY MẺ,1.0,PAVING,,0.36675,16.3,326,120.7407407,25200.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- quay mẻ chất lượng cao.,BLUESTONE,20205,20,0.0,20.0,0.0,5.0,0.0,QUAY MẺ,1.0,PAVING,,0.652,16.3,326,120.7407407,25200.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- mài giấy,BLUESTONE,40402.5,40,0.0,40.0,0.0,2.5,0.0,MÀI GIẤY,1.0,TILE,,2.56,16,640,237.037037,2480.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- mài giấy,BLUESTONE,50502.5,50,0.0,50.0,0.0,2.5,0.0,MÀI GIẤY,1.0,TILE,,4.95,19.8,792,293.3333333,1600.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát buestone- mài giấy,BLUESTONE,60602.5,60,0.0,60.0,0.0,2.5,0.0,MÀI GIẤY,1.0,TILE,,8.964,24.9,996,368.8888889,1120.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát bluestone- giả cổ rung,BLUESTONE,20202.5,20,0.0,20.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,0.516,12.9,516,191.1111111,20160.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát bluestone- giả cổ rung,BLUESTONE,30302.5,30,0.0,30.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,1.305,14.5,580,214.8148148,4480.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát bluestone- giả cổ rung,BLUESTONE,50502.5,50,0.0,50.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,5.325,21.3,852,315.5555556,3200.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát bluestone- giả cổ rung,BLUESTONE,60602.5,60,0.0,60.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,9.828,27.3,1092,404.4444444,3360.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá lát bluestone- giả cổ rung,BLUESTONE,60402.5,60,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,4.8,20,800,296.2962963,3360.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,19.519.52.5,19.5,0.0,19.5,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,0.71487,18.8,752,278.5185185,1674.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,19.539.72.5,19.5,0.0,39.7,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,1.455402,18.8,752,278.5185185,1674.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,40402.5,40,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,3.008,18.8,752,278.5185185,1674.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,60402.5,60,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,4.512,18.8,752,278.5185185,1674.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá cây bluestone- chà sỏi (giả cổ tay),BLUESTONE,100205,100,0.0,20.0,0.0,5.0,0.0,GIẢ CỔ TAY,1.0,PALISADE,,8,40,800,296.2962963,2016.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá cây bluestone- chà sỏi (giả cổ tay),BLUESTONE,100305,100,0.0,30.0,0.0,5.0,0.0,GIẢ CỔ TAY,1.0,PALISADE,,12,40,800,296.2962963,672.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá bậc thang bluestone - giả cổ tay,BLUESTONE,1003016,100,0.0,30.0,0.0,16.0,0.0,GIẢ CỔ TAY,1.0,BLOCK_STEP,,36,120,750,277.7777778,414.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá bậc thang bluestone - giả cổ tay,BLUESTONE,1253016,125,0.0,30.0,0.0,16.0,0.0,GIẢ CỔ TAY,1.0,BLOCK_STEP,,46.5,124,775,287.037037,168.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá cây bluestone- mài giấy,BLUESTONE,100205,100,0.0,20.0,0.0,5.0,0.0,MÀI GIẤY,1.0,PALISADE,,9,45,900,333.3333333,5040.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá cây bluestone- mài giấy,BLUESTONE,50258,50,0.0,25.0,0.0,8.0,0.0,MÀI GIẤY,1.0,PALISADE,,6.85,54.8,685,253.7037037,1000.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá cây bluestone- mài giấy,BLUESTONE,100258,100,0.0,25.0,0.0,8.0,0.0,MÀI GIẤY,1.0,PALISADE,,15,60,750,277.7777778,2500.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá cây bluestone- mài giấy,BLUESTONE,125258,125,0.0,25.0,0.0,8.0,0.0,MÀI GIẤY,1.0,PALISADE,,19.5,62.4,780,288.8888889,800.0
X19,130720 (09/A-X19/20),TAH 0920/APNN,Đá bậc thang bluestone - mài giấy,BLUESTONE,1003016,100,0.0,30.0,0.0,16.0,0.0,MÀI GIẤY,1.0,BLOCK_STEP,,37.2,124,775,287.037037,1035.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),Đá cây bazan - Chẻ tay tự nhiên,BAZAN XÁM,601212,60,0.0,12.0,0.0,12.0,0.0,CHẺ TAY TỰ NHIÊN,3.0,PALISADE,3.240 usd/pc,3.24,45,375,141.509434,112.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),Đá cây bazan - Chẻ tay tự nhiên,BAZAN XÁM,901212,90,0.0,12.0,0.0,12.0,0.0,CHẺ TAY TỰ NHIÊN,3.0,PALISADE,5.180 usd/pc,5.18,47.96296296,399.691358,150.8269275,64.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),Đá cây bazan - Chẻ tay tự nhiên,BAZAN XÁM,1201212,120,0.0,12.0,0.0,12.0,0.0,CHẺ TAY TỰ NHIÊN,3.0,PALISADE,7.260 usd/pc,7.26,50.41666667,420.1388889,158.5429769,56.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),"Đá bậc thang bazan - Mặt và 04 cạnh đốt + xịt nước, 2 cạnh dài vạt 5mm/45o, các cạnh còn lại vạt 3mm/45o.",BAZAN ĐEN,1003515,100,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,3.0,BLOCK_STEP,,38.1,108.8571429,725.714286,246.0048427,48.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),"Đá bậc thang bazan - Mặt và 04 cạnh đốt + xịt nước, 2 cạnh dài vạt 5mm/45o, các cạnh còn lại vạt 3mm/45o.",BAZAN ĐEN,1203515,120,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT,3.0,BLOCK_STEP,,45.68,108.7619048,725.0793653,245.7896154,48.0
X59,070622 (16/N-X59822),16/N-X598/22 (P/O 2206-007),"Đá lát Granite trắng Xuân Sơn
Cắt máy, tẩy đẹp 5 mặt",GRANITE TRẮNG,90457,90,0.0,45.0,0.0,7.0,0.0,TẨY,5.0,SLAB,,16.87,41.65432099,595.0617284,220.3932328,84.0
X59,090522 (12N-X59822 ),12/N-X598/22  (P/O 2205-036 & P/O 2205-037) ,"Đá lát Granite trắng Xuân Sơn
Cắt máy, tẩy đẹp 5 mặt",GRANITE TRẮNG,60306,60,0.0,30.0,0.0,6.0,0.0,TẨY,5.0,PAVING,,6.16,34.22222222,570.3703703,211.2482853,288.0
X59,090522 (12N-X59822 ),12/N-X598/22  (P/O 2204-036 & P/O 2204-037) ,"
Đá lát Granite Trắng
Mặt băm, đáy cưa, cạnh sộ tay ",GRANITE TRẮNG,90457,90,0.0,45.0,0.0,7.0,0.0,BĂM,5.0,SLAB,,18.63,46,657.1428571,243.3862434,48.0
X59,090522 (12N-X59822 ),12/N-X598/22  (P/O 2204-036 & P/O 2204-037) ,"Đá lát Granite trắng Xuân Sơn
Cắt máy, tẩy đẹp 5 mặt",GRANITE TRẮNG,90457,90,0.0,45.0,0.0,7.0,0.0,TẨY,5.0,SLAB,,16.87,41.65432099,595.0617284,220.3932328,84.0
X59,040921 (38/N-X59821),38/N-X598/21 (P/O 2109-011) ,"Đá lát Granite trắng Xuân Sơn 
Cắt máy, tẩy đẹp 5 mặt",GRANITE TRẮNG,89446,89,0.0,44.0,0.0,6.0,0.0,TẨY,5.0,SLAB,,15.27,38.9938713,649.897855,240.7029093,56.0
X59,040921 (38/N-X59821),38/N-X598/21 (P/O 2109-011) ,"Đá lát Granite trắng Xuân Sơn 
Cắt máy, tẩy đẹp 5 mặt",GRANITE TRẮNG,60456,60,0.0,45.0,0.0,6.0,0.0,TẨY,5.0,PAVING,,9.72,36,600,222.2222222,110.0
X44,080720 (01/A-X44/20),01/A-X44/20 (PO 8939),Đá bộ Blue stone Thanh Hóa Giả cổ rung,BLUESTONE,60603,60,0.0,60.0,0.0,3.0,0.0,GIẢ CỔ RUNG,4.0,TILE,,9.6228,26.73,891,330,340.0
X44,080720 (01/A-X44/20),01/A-X44/20 (PO 8939),Đá bộ Blue stone Thanh Hóa Giả cổ rung,BLUESTONE,6029.73,60,0.0,29.7,0.0,3.0,0.0,GIẢ CỔ RUNG,4.0,TILE,,4.763286,26.73,891,330,340.0
X44,080720 (01/A-X44/20),01/A-X44/20 (PO 8939),Đá bộ Blue stone Thanh Hóa Giả cổ rung,BLUESTONE,29.729.73,29.7,0.0,29.7,0.0,3.0,0.0,GIẢ CỔ RUNG,4.0,TILE,,2.35782657,26.73,891,330,340.0
X44,080720 (01/A-X44/20),01/A-X44/20 (PO 8939),"Đá Blue stone Thanh Hóa
Giả cổ rung",BLUESTONE,80403,80,0.0,40.0,0.0,3.0,0.0,GIẢ CỔ RUNG,4.0,SLAB,,8.768,27.4,913.3333333,338.2716049,476.0
X87,070720 (04/A-X87/20) ,04/A-X87/20 (PO 20-099),"Đá lát Bazan xám
Mặt honed, vạt mép nhẹ 1-2mm chống mẻ
24'' x 12'' x 1/2''",BAZAN XÁM,6130.51.3,61,0.0,30.5,0.0,1.3,0.0,HONE,8.0,TILE,29.00 usd/m2,5.39545,29,2230.769231,826.2108262,840.0
X87,070720 (04/A-X87/20) ,04/A-X87/20 (PO 20-099),"Đá lát Bazan xám
Mặt đốt, cạnh cưa, vạt mép 3mm
 24"" x 16"" x 1-3/16""",BAZAN XÁM,6140.63,61,0.0,40.6,0.0,3.0,0.0,ĐỐT XỊT,8.0,TILE,31.00 usd/m2,7.67746,31,1033.333333,382.7160494,272.0
X87,070720 (04/A-X87/20) ,04/A-X87/20 (PO 20-099),"Đá lát Bazan xám
Cưa và đốt tất cả các mặt, vạt mép 3mm
24"" x 16"" x 2""",BAZAN XÁM,6140.65,61,0.0,40.6,0.0,5.0,0.0,ĐỐT XỊT,8.0,PAVING,65.00 usd/m2,16.0979,65,1300,481.4814815,60.0
X87,070720 (04/A-X87/20) ,04/A-X87/20 (PO 20-099),"Đá slab Bazan xám
Mặt honed
80"" x 26"" x 3/4""",BAZAN XÁM,200-22064-682,200,220.0,64.0,68.0,2.0,0.0,HONE,8.0,SLAB,38.00 usd/m2,52.668,38,1900,703.7037037,20.0
X19,060720 (08/A-X19/20),TAH 0820/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,19.519.52.5,19.5,0.0,19.5,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,0.631215,16.6,664,245.9259259,288.0
X19,060720 (08/A-X19/20),TAH 0820/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,19.539.72.5,19.5,0.0,39.7,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,1.285089,16.6,664,245.9259259,288.0
X19,060720 (08/A-X19/20),TAH 0820/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,40402.5,40,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,2.656,16.6,664,245.9259259,288.0
X19,060720 (08/A-X19/20),TAH 0820/APNN,Đá bộ bluestone- giả cổ 2.5 cm,BLUESTONE,60402.5,60,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,1.0,TILE,,3.984,16.6,664,245.9259259,288.0
X49,050720 (05/A-X499/20),05/A-X499/20,Đá lát Bluestone -  giả cổ rung,BLUESTONE,60402.5,60,0.0,40.0,0.0,2.5,0.0,GIẢ CỔ RUNG,4.0,TILE,,4.944,20.6,824,305.1851852,3360.0
X22,040720 (07/A-X22/20),07/A-X22/20 (2020-10083),"Đá bậc thang Bazan  (Đá đen Đăknông) 6 mặt cưa, đốt, xịt nước, chải, vạt mép 3mm/45o",BAZAN ĐEN,100108,100,0.0,10.0,0.0,8.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,9.52,95.2,1190,403.3898305,45.0
X22,040720 (07/A-X22/20),07/A-X22/20 (2020-10083),"Đá bậc thang Bazan  (Đá đen Đăknông) 6 mặt cưa, đốt, xịt nước, chải, vạt mép 3mm/45o",BAZAN ĐEN,100158,100,0.0,15.0,0.0,8.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,14.28,95.2,1190,403.3898305,11.0
X22,040720 (07/A-X22/20),07/A-X22/20 (2020-10083),"Đá bậc thang Bazan  (Đá đen Đăknông) 6 mặt cưa, đốt, xịt nước, chải, vạt mép 3mm/45o",BAZAN ĐEN,100208,100,0.0,20.0,0.0,8.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,,16.32,81.6,1020,345.7627119,20.0
X87,030720 (03/A-X87/20) ,03/A-X87/20 (PO 20-078),"Đá lát Bazan xám Mặt honed, liếc mép nhẹ 1mm, chống sứt mẻ",BAZAN XÁM,6145.71.5,61,0.0,45.7,0.0,1.5,0.0,HONE,8.0,TILE,11.430 usd/pc,11.43,41.00154249,2733.436166,1012.383765,85.0
X87,030720 (03/A-X87/20) ,03/A-X87/20 (PO 20-078),"Đá lát Bazan xám Mặt honed, liếc mép nhẹ 1mm, chống sứt mẻ",BAZAN XÁM,6135.61.5,61,0.0,35.6,0.0,1.5,0.0,HONE,8.0,TILE,8.250 usd/pc,8.25,37.99042181,2532.694787,938.0351064,88.0
X87,030720 (03/A-X87/20) ,03/A-X87/20 (PO 20-078),"Đá lát Bazan xám Mặt honed, liếc mép nhẹ 1mm, chống sứt mẻ",BAZAN XÁM,6127.91.5,61,0.0,27.9,0.0,1.5,0.0,HONE,8.0,TILE,6.470 usd/pc,6.47,38.01633468,2534.422312,938.6749304,77.0
X87,030720 (03/A-X87/20) ,03/A-X87/20 (PO 20-078),"Đá lát Bazan xám Mặt honed, liếc mép nhẹ 1mm, chống sứt mẻ",BAZAN XÁM,6120.31.5,61,0.0,20.3,0.0,1.5,0.0,HONE,8.0,TILE,4.710 usd/pc,4.71,38.03601712,2535.734475,939.1609165,82.0
X87,030720 (03/A-X87/20) ,03/A-X87/20 (PO 20-078),"Đá lát Bazan xám Mặt honed, liếc mép nhẹ 1mm, chống sứt mẻ",BAZAN XÁM,30.530.51.5,30.5,0.0,30.5,0.0,1.3,0.0,HONE,8.0,TILE,2.880 usd/pc,2.88,30.95941951,2381.493808,882.0347439,378.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá bậc thang Bazan Tất cả các mặt cưa +đốt + chải 1 lần, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm.",BAZAN XÁM,150358,150,0.0,35.0,0.0,8.0,0.0,ĐỐT XỊT,2.0,BLOCK_STEP,55.440 usd/pc,55.44,105.6,1320,488.8888889,9.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá bậc thang Bazan Tất cả các mặt cưa +đốt + chải 1 lần, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm.",BAZAN XÁM,1509.57,150,0.0,9.5,0.0,7.0,0.0,ĐỐT XỊT,2.0,STEP,13.800 usd/pc,13.8,96.84210526,1383.458647,512.3920913,9.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá bậc thang Bazan Tất cả các mặt cưa +đốt + chải 1 lần, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm.",BAZAN XÁM,155.5354,155.5,0.0,35.0,0.0,4.0,0.0,ĐỐT XỊT,2.0,STEP,40.820 usd/pc,40.82,75.00229674,1875.057419,694.4657106,2.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá bậc thang Bazan Tất cả các mặt cưa +đốt + chải 1 lần, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm.",BAZAN XÁM,155354,155,0.0,35.0,0.0,4.0,0.0,ĐỐT XỊT,2.0,STEP,40.700 usd/pc,40.7,75.02304147,1875.576037,694.6577914,1.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá bậc thang Bazan Tất cả các mặt cưa +đốt + chải 1 lần, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm.",BAZAN XÁM,15513.55,155,0.0,13.5,0.0,5.0,0.0,ĐỐT XỊT,2.0,STEP,17.270 usd/pc,17.27,82.53285544,1650.657109,611.3544847,1.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá bậc thang Bazan Tất cả các mặt cưa +đốt + chải 1 lần, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm.",BAZAN XÁM,155.513.55,155.5,0.0,13.5,0.0,5.0,0.0,ĐỐT XỊT,2.0,STEP,34.640 usd/pc,34.64,165.0113136,3300.226272,1222.306027,2.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá bậc thang Bazan Tất cả các mặt cưa +đốt + chải 1 lần, cạnh dài vạt mép 5mm, cạnh ngắn vạt mép 3mm.",BAZAN XÁM,3513.55,35,0.0,13.5,0.0,5.0,0.0,ĐỐT XỊT,2.0,STEP,3.900 usd/pc,3.9,82.53968254,1650.793651,611.4050559,1.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),"Đá lát Bazan 
Tất cả các mặt cưa, mặt trên đốt + chải 1 lần, cạnh vạt mép 3mm/45o ",BAZAN XÁM,60603,60,0.0,60.0,0.0,3.0,0.0,ĐỐT XỊT,2.0,TILE,33.60 usd/m2,12.096,33.6,1120,414.8148148,13.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),Đá bazan cubic  Chẻ tay tự nhiên,BAZAN XÁM,999,9,0.0,9.0,0.0,9.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,24.75 usd/m2,0.200475,24.75,275,115.3039832,5808.0
X26,020720(14/A-X269/20),14/A-X269/20 (order 1001289),Đá bazan cubic  Chẻ tay tự nhiên,BAZAN XÁM,161616,16,0.0,16.0,0.0,16.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,CUBE,39.20 usd/m2,1.00352,39.2,245,108.7680355,1584.0
X45,010720 (03/A-X45-20),03/A-X45/20,"Đá bazan-mặt đốt, xịt nước, cạnh cưa, vạt mép 3mm/45o.",BAZAN ĐEN,20103,20,0.0,10.0,0.0,3.0,0.0,ĐỐT XỊT,4.0,TILE,,0.484,24.2,806.6666667,273.4463277,5400.0
X45,010720 (03/A-X45-20),03/A-X45/20,"Đá bazan-mặt đốt, xịt nước, cạnh cưa, vạt mép 3mm/45o.",BAZAN ĐEN,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT,4.0,TILE,,6.048,25.2,840,284.7457627,850.0
X45,010720 (03/A-X45-20),03/A-X45/20,"Đá lát Bluestone Thanh Hóa
Giả cổ rung",BLUESTONE,2585,25,0.0,8.0,0.0,5.0,0.0,GIẢ CỔ RUNG,4.0,PAVING,,0.45,22.5,450,166.6666667,9000.0
X45,010720 (03/A-X45-20),03/A-X45/20,"Đá lát Bluestone Thanh Hóa
Giả cổ rung",BLUESTONE,60302,60,0.0,30.0,0.0,2.0,0.0,GIẢ CỔ RUNG,4.0,TILE,,3.24,18,900,333.3333333,2400.0
X45,010720 (03/A-X45-20),03/A-X45/20,"Đá lát Bluestone Thanh Hóa
Mặt đốt+ chải nhẹ
đốt không sót bề mặt
Tuyệt đối không nghiệm thu đá nứt, đá om rạn sắp sửa nứt, đá sứt, mẻ cạnh góc ",BLUESTONE,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT,4.0,TILE,,5.568,23.2,773.3333333,286.4197531,680.0
X34,180620 (04/A-X34/20),04/A-X34/20,Đá cubic bazan Chẻ tay tự nhiên,BAZAN XÁM,10108,10,0.0,10.0,0.0,8.0,0.0,CHẺ TAY TỰ NHIÊN,3.0,CUBE,100.00 usd/ton,0.1855,18.55,231.875,100,15400.0
X36,170620 (03/A-X36/20),03/X369/20 ( Order No.41968 & 41969),"BLUESTONE, Đá lát-Quay mẻ",BLUESTONE,15152,15,0.0,15.0,0.0,2.0,0.0,QUAY MẺ,3.0,TILE,,0.216,9.6,480,177.7777778,22400.0
X79,160620 (03/M-X799/20),03/M-X799/20 (Order no 40004258),"Đá lát Bazan xám  -  Mặt đánh bóng, cạnh cưa, vạt chống mẻ 1mm",BAZAN XÁM,6130.51.5,61,0.0,30.5,0.0,1.5,0.0,BÓNG,7.0,TILE,37.50 usd/m2,6.976875,37.5,2500,925.9259259,600.0
X69,150620 (0120/U-X699/20) ,0120/U-X699/20( PO # 46275),Đá bo vỉa hè bazan- chẻ tay,BAZAN XÁM,301510,30,0.0,15.0,0.0,10.0,0.0,CHẺ TAY TỰ NHIÊN,6.0,KERB,1.463 usd/pc,1.463,32.51111111,325.1111111,122.6834382,2016.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),Đá cây bazan - Chẻ tay tự nhiên,BAZAN XÁM,100258,100,0.0,25.0,0.0,8.0,0.0,CHẺ TAY TỰ NHIÊN,3.0,PALISADE,7.900 usd/pc,7.9,31.6,395,149.0566038,112.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),"Đá cây bazan - Tất cả các mặt đốt xịt nước, vạt tất cả mép 3mm/45o",BAZAN ĐEN,60206,60,0.0,20.0,0.0,6.0,0.0,ĐỐT XỊT,3.0,PALISADE,,5.76,48,800,271.1864407,192.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),"Đá ốp bậc thang bazan - Mặt đốt xịt nước và hon 1 cạnh dài, mép trên và dưới của cạnh hon vạt 3mm/45o",BAZAN ĐEN,120353,120,0.0,35.0,0.0,3.0,0.0,ĐỐT XỊT,3.0,STEP,,17.6,41.9047619,1396.825397,473.5001345,75.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),"Đá nắp tường rào bazan - Mặt đốt xịt nước, 2 cạnh dài hon, 2 rãnh thoát nước dọc cạnh dài, rãnh kích thước 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm/45o",BAZAN ĐEN,100304,100,0.0,30.0,0.0,4.0,0.0,ĐỐT XỊT,3.0,WALL_COVERING,,13.72,45.73333333,1143.333333,387.5706214,100.0
X39,070719 (11/A-X399/19),11/A-X399/19 (10282),Đá cubic bazan - Chẻ tay tự nhiên,BAZAN XÁM,10108,10,0.0,10.0,0.0,8.0,0.0,CHẺ TAY TỰ NHIÊN,3.0,CUBE,19.20 usd/m2,0.192,19.2,240,103.5040431,6300.0
X49,130620 (04/A-X499/20),04/A-X499/20,Đá cubic granite Vàng -    Chẻ tay tự nhiên,GRANITE VÀNG,20107,20,0.0,10.0,0.0,7.0,0.0,CHẺ TAY TỰ NHIÊN,4.0,CUBE,,0.5544,27.72,396,146.6666667,7600.0
